1: P1_INFO:position(-2.00, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(8)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
201: P1_INFO:position(0.00, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(1)currentActionFrame(3)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
202: P1_INFO:position(0.00, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(0)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
203: P1_INFO:position(0.00, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(1)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
204: P1_INFO:position(0.10, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(0)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
205: P1_INFO:position(0.20, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(1)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
206: P1_INFO:position(0.30, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(2)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
207: P1_INFO:position(0.44, 0.00)velocity_x(7)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(3)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
208: P1_INFO:position(0.58, 0.00)velocity_x(7)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(4)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.00, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
209: P1_INFO:position(0.66, 0.00)velocity_x(7)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(5)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.06, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
210: P1_INFO:position(0.73, 0.00)velocity_x(7)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(6)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.13, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
211: P1_INFO:position(0.80, 0.00)velocity_x(7)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(7)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.20, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
212: P1_INFO:position(0.87, 0.00)velocity_x(7)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(8)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.27, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
213: P1_INFO:position(0.92, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(9)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.32, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
214: P1_INFO:position(0.97, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(10)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.37, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
215: P1_INFO:position(1.02, 0.00)velocity_x(5)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(11)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.42, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
216: P1_INFO:position(1.04, 0.00)velocity_x(2)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(12)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.44, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
217: P1_INFO:position(1.06, 0.00)velocity_x(2)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(13)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.46, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
218: P1_INFO:position(1.07, 0.00)velocity_x(1)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(14)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
219: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(10)currentActionFrame(15)currentActionFrameCount(16)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
220: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(0)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.47, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
221: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(1)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.47, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
222: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(2)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.47, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
223: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(0)currentActionFrame(3)currentActionFrameCount(24)isAlwaysCancelable(True)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)isAlwaysCancelable(True)P2_INFO:position(2.47, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
224: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(0)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
225: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(1)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
226: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(2)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
227: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(3)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(0)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(3)cancelable(True)dead(False)currentAction(0)isInHitStun(False)
228: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(12)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
229: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(11)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
230: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(10)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
231: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(9)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
232: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(8)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
233: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(7)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
234: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(6)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
235: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(5)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
236: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(4)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
237: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(3)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
238: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(2)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
239: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(1)isInHitStun(True)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.47, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(True)
240: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(4)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.53, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
241: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(5)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.59, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
242: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(6)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.65, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
243: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(7)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.71, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
244: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(8)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.75, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
245: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(9)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.79, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
246: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(10)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.83, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
247: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(11)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.87, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
248: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(12)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.91, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
249: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(13)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.92, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
250: P1_INFO:position(1.07, 0.00)velocity_x(0)isDead(False)vitalHealth(1)guardHealth(3)currentActionID(100)currentActionFrame(14)currentActionFrameCount(22)isAlwaysCancelable(False)currentActionHitCount(1)currentHitStunFrame(0)isInHitStun(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)isAlwaysCancelable(False)P2_INFO:position(2.93, 0.00)guardHealth(2)cancelable(False)dead(False)currentAction(200)isInHitStun(False)
